,Date,AAPL,ABBV,ABT,AMZN,ASML,AVGO,BABA,BHP,EDU,GOOG,GOOGL,LLY,MRK,MSFT,NVO,NVS,TSLA,UNH,UPS,V,WFC,WMT
137,2018-12-18,41.51750183105469,83.58000183105469,70.08000183105469,1551.47998046875,162.5800018310547,249.6699981689453,140.82000732421875,47.41999816894531,5.513999938964844,1028.7099609375,1043.4100341796875,106.5,74.33000183105469,103.97000122070312,45.31999969482422,76.51433563232422,67.40599822998047,252.97000122070312,97.27999877929688,132.66000366210938,46.52000045776367,91.08000183105469
138,2018-12-19,40.22249984741211,83.5199966430664,69.0,1495.0799560546875,153.8800048828125,243.88999938964844,137.13999938964844,47.13999938964844,5.348999977111816,1023.010009765625,1035.4599609375,109.11000061035156,73.7699966430664,103.69000244140625,44.869998931884766,75.67204284667969,66.59400177001953,250.30999755859375,94.31999969482422,131.25999450683594,45.66999816894531,90.55000305175781
139,2018-12-20,39.20750045776367,85.37000274658203,68.37999725341797,1460.8299560546875,152.67999267578125,241.88999938964844,135.11000061035156,46.77000045776367,5.2829999923706055,1009.4099731445312,1023.5800170898438,109.29000091552734,73.48999786376953,101.51000213623047,45.349998474121094,75.47490692138672,63.07600021362305,242.44000244140625,93.94000244140625,128.75999450683594,46.040000915527344,87.27999877929688
140,2018-12-21,37.682498931884766,84.91999816894531,67.2699966430664,1377.449951171875,148.4499969482422,244.91000366210938,132.0,47.099998474121094,5.144999980926514,979.5399780273438,991.25,109.41999816894531,72.9000015258789,98.2300033569336,44.47999954223633,74.6863784790039,63.95399856567383,238.33999633789062,93.5,124.26000213623047,45.119998931884766,87.12999725341797
141,2018-12-24,36.70750045776367,84.16000366210938,65.55999755859375,1343.9599609375,145.00999450683594,233.8000030517578,131.88999938964844,46.22999954223633,5.048999786376953,976.219970703125,984.6699829101562,106.75,71.1500015258789,94.12999725341797,43.9900016784668,73.915771484375,59.077999114990234,232.94000244140625,89.88999938964844,121.7300033569336,43.599998474121094,85.81999969482422
142,2018-12-26,39.29249954223633,89.04000091552734,69.62000274658203,1470.9000244140625,152.9199981689453,248.13999938964844,138.0,48.29999923706055,5.3470001220703125,1039.4599609375,1047.8499755859375,111.08999633789062,74.0,100.55999755859375,45.06999969482422,75.95877838134766,65.21800231933594,243.35000610351562,96.61000061035156,130.22999572753906,45.59000015258789,90.41000366210938
143,2018-12-27,39.037498474121094,89.91000366210938,70.62999725341797,1461.6400146484375,154.38999938964844,250.85000610351562,138.4499969482422,47.95000076293945,5.426000118255615,1043.8800048828125,1052.9000244140625,112.88999938964844,75.37999725341797,101.18000030517578,45.59000015258789,75.33154296875,63.22600173950195,245.97000122070312,97.77999877929688,132.00999450683594,45.529998779296875,91.58999633789062
144,2018-12-28,39.057498931884766,91.12000274658203,71.08999633789062,1478.02001953125,155.08999633789062,253.58999633789062,139.08999633789062,47.91999816894531,5.486000061035156,1037.0799560546875,1046.6800537109375,114.19999694824219,75.37000274658203,100.38999938964844,45.83000183105469,76.3978500366211,66.77400207519531,246.24000549316406,96.52999877929688,130.94000244140625,45.779998779296875,92.12999725341797
145,2018-12-31,39.435001373291016,92.19000244140625,72.33000183105469,1501.969970703125,155.6199951171875,254.27999877929688,137.07000732421875,48.290000915527344,5.480999946594238,1035.6099853515625,1044.9599609375,115.72000122070312,76.41000366210938,101.56999969482422,46.06999969482422,76.89067840576172,66.55999755859375,249.1199951171875,97.52999877929688,131.94000244140625,46.08000183105469,93.1500015258789
146,2019-01-02,39.47999954223633,89.2300033569336,69.5,1539.1300048828125,156.3000030517578,253.50999450683594,136.6999969482422,47.86000061035156,5.531000137329102,1045.8499755859375,1054.6800537109375,114.87999725341797,75.58999633789062,101.12000274658203,46.790000915527344,75.32257843017578,62.02399826049805,243.49000549316406,97.20999908447266,132.9199981689453,46.939998626708984,93.33999633789062
